combi,hero1_id,hero2_id,hero1_name,hero2_name,matches_won_perc,num_matches_picked,num_matches_won,ancient_kills,buyback_count,camps_stacked,courier_kills,creeps_stacked,deaths,denies,hero_damage,hero_healing,hero_kills,kills,lane_kills,necronomicon_kills,neutral_kills,observer_kills,observer_uses,roshan_kills,rune_pickups,sentry_kills,sentry_uses,total_gold,total_xp,tower_damage,tower_kills
"(12, 22)",12,22,Phantom Lancer,Zeus,1.0,3,3.0,39.666666666666664,1.3333333333333333,1.3333333333333333,0.3333333333333333,3.0,7.666666666666667,19.0,71993.66666666667,48.0,19.333333333333332,19.0,495.0,0.0,211.0,2.0,0.6666666666666666,0.6666666666666666,14.666666666666666,2.6666666666666665,0.0,57692.666666666664,60934.666666666664,8975.0,4.333333333333333
"(110, 102)",110,102,Phoenix,Abaddon,1.0,2,2.0,11.0,0.0,2.0,0.5,5.0,7.5,11.0,24561.5,5440.0,5.5,5.5,151.0,0.0,62.5,3.0,6.5,0.0,20.0,2.0,4.5,28969.0,32817.5,3622.5,1.5
"(110, 73)",110,73,Phoenix,Alchemist,0.0,1,0.0,0.0,2.0,3.0,0.0,8.0,9.0,8.0,22715.0,1341.0,7.0,7.0,217.0,0.0,53.0,0.0,0.0,0.0,4.0,2.0,0.0,28921.0,24175.0,524.0,0.0
"(110, 2)",110,2,Phoenix,Axe,0.5,2,1.0,40.0,3.0,3.0,0.0,8.0,11.5,6.0,54512.0,4615.5,13.5,13.5,172.5,0.0,137.5,4.5,11.0,1.5,15.5,4.5,9.5,43693.0,52830.0,200.0,1.0
"(110, 3)",110,3,Phoenix,Bane,0.5,2,1.0,0.5,3.0,2.5,0.0,7.0,12.5,11.5,27046.5,2458.0,8.5,8.5,94.5,0.0,10.5,3.5,7.5,0.0,11.0,3.5,14.5,21601.5,25711.5,336.0,0.0
"(110, 65)",110,65,Phoenix,Batrider,0.6666666666666666,3,2.0,1.0,2.3333333333333335,1.3333333333333333,0.0,2.3333333333333335,14.0,11.666666666666666,39870.0,8120.0,11.0,11.0,173.66666666666666,0.6666666666666666,82.33333333333333,3.3333333333333335,4.0,0.0,14.0,4.0,2.0,34053.333333333336,40826.0,589.0,0.3333333333333333
"(110, 38)",110,38,Phoenix,Beastmaster,0.0,3,0.0,3.3333333333333335,1.3333333333333333,3.0,0.0,9.0,11.0,6.333333333333333,20256.0,1367.0,2.6666666666666665,2.6666666666666665,168.66666666666666,0.3333333333333333,42.333333333333336,2.0,4.666666666666667,0.0,4.333333333333333,0.3333333333333333,1.6666666666666667,20861.0,23064.666666666668,772.6666666666666,0.6666666666666666
"(110, 78)",110,78,Phoenix,Brewmaster,1.0,2,2.0,0.0,0.0,0.5,0.0,1.5,7.5,10.0,27693.5,1755.0,10.5,11.0,143.5,0.0,28.0,2.5,4.5,0.0,8.0,1.5,3.5,23286.0,28363.5,3631.5,1.5
"(110, 61)",110,61,Phoenix,Broodmother,0.0,1,0.0,82.0,2.0,1.0,0.0,3.0,13.0,10.0,32897.0,3662.0,14.0,14.0,256.0,0.0,194.0,1.0,5.0,1.0,10.0,2.0,2.0,45415.0,50252.0,4679.0,3.0
"(110, 66)",110,66,Phoenix,Chen,0.5,2,1.0,2.0,1.0,1.5,0.0,3.5,10.5,5.0,15978.0,5175.0,5.0,5.5,61.0,0.0,50.0,3.5,10.0,0.0,11.0,3.0,7.0,18781.5,20339.5,3890.0,2.0
"(110, 56)",110,56,Phoenix,Clinkz,0.6666666666666666,3,2.0,24.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,11.0,14.333333333333334,31276.666666666668,2082.6666666666665,15.0,14.333333333333334,167.0,0.0,112.0,3.0,4.666666666666667,0.3333333333333333,7.666666666666667,1.3333333333333333,5.0,31905.0,36775.333333333336,4192.666666666667,3.0
"(110, 51)",110,51,Phoenix,Clockwerk,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,19.0,20.0,34699.0,4485.0,9.0,9.0,154.0,0.0,18.0,3.0,9.0,0.0,15.0,6.0,25.0,36899.0,39317.0,106.0,0.0
"(110, 5)",110,5,Phoenix,Crystal Maiden,1.0,1,1.0,0.0,4.0,2.0,0.0,5.0,17.0,10.0,53928.0,8934.0,13.0,13.0,164.0,0.0,17.0,9.0,8.0,0.0,14.0,5.0,22.0,43045.0,55843.0,1076.0,2.0
"(110, 119)",110,119,Phoenix,Dark Willow,1.0,1,1.0,0.0,1.0,1.0,0.0,2.0,17.0,9.0,27508.0,4300.0,4.0,5.0,135.0,0.0,4.0,3.0,12.0,0.0,11.0,3.0,7.0,27598.0,38483.0,1043.0,0.0
"(110, 43)",110,43,Phoenix,Death Prophet,0.0,1,0.0,0.0,0.0,2.0,0.0,5.0,11.0,23.0,29595.0,497.0,6.0,6.0,213.0,0.0,80.0,1.0,7.0,1.0,8.0,0.0,3.0,25152.0,25606.0,2278.0,2.0
"(110, 87)",110,87,Phoenix,Disruptor,0.5,2,1.0,6.0,2.5,3.0,0.0,7.0,16.5,7.0,37539.5,3748.0,10.5,10.5,154.5,0.0,87.0,5.0,9.5,0.0,19.5,4.0,7.5,38406.0,48104.5,423.0,0.0
"(110, 49)",110,49,Phoenix,Dragon Knight,0.6,5,3.0,26.8,1.2,3.0,0.0,8.2,9.6,14.6,39873.4,5589.0,10.2,10.2,273.6,0.0,91.4,2.0,4.0,0.2,10.8,2.2,6.2,38404.4,43763.2,6059.0,3.0
"(110, 6)",110,6,Phoenix,Drow Ranger,1.0,3,3.0,32.666666666666664,1.0,2.6666666666666665,0.0,6.0,6.666666666666667,16.666666666666668,25574.0,2467.3333333333335,11.333333333333334,11.333333333333334,190.0,0.0,120.66666666666667,1.0,1.6666666666666667,0.3333333333333333,7.0,0.3333333333333333,2.6666666666666665,31056.666666666668,35070.0,5793.666666666667,1.6666666666666667
"(110, 107)",110,107,Phoenix,Earth Spirit,0.0,2,0.0,2.0,3.5,3.5,0.0,8.0,21.5,8.5,40425.0,3779.5,14.0,14.0,141.0,0.0,50.5,5.0,17.5,0.0,11.0,7.5,7.0,43300.0,53382.5,136.5,0.5
"(110, 7)",110,7,Phoenix,Earthshaker,0.5,2,1.0,3.0,0.5,1.0,0.0,2.0,14.0,4.5,22920.0,3171.0,8.0,8.0,109.0,0.0,48.5,2.5,5.0,0.0,8.5,2.5,2.5,25613.5,33806.5,792.0,1.5
"(110, 103)",110,103,Phoenix,Elder Titan,0.0,1,0.0,0.0,3.0,6.0,0.0,20.0,15.0,3.0,38263.0,3641.0,3.0,3.0,123.0,0.0,23.0,3.0,14.0,0.0,15.0,3.0,13.0,33812.0,39780.0,35.0,0.0
"(110, 106)",110,106,Phoenix,Ember Spirit,0.0,1,0.0,1.0,6.0,3.0,0.0,5.0,20.0,9.0,110206.0,2925.0,30.0,29.0,663.0,0.0,152.0,5.0,18.0,0.0,26.0,11.0,5.0,85959.0,93528.0,1278.0,2.0
"(110, 58)",110,58,Phoenix,Enchantress,0.6,5,3.0,3.6,1.4,1.6,0.0,3.8,14.0,14.4,37969.6,6261.2,10.4,10.4,231.2,5.8,38.0,1.6,5.8,0.2,7.6,3.0,4.0,34190.8,42503.4,2815.4,1.6
"(110, 33)",110,33,Phoenix,Enigma,1.0,2,2.0,2.0,0.0,0.5,0.0,1.0,7.5,19.5,28209.5,3068.0,11.0,9.5,186.5,0.0,63.5,4.5,7.5,0.5,7.0,1.0,10.5,29191.5,32343.0,2520.0,2.0
"(110, 41)",110,41,Phoenix,Faceless Void,0.5,2,1.0,16.0,2.0,1.0,0.0,2.0,12.5,16.5,40928.0,8908.5,12.5,12.5,166.0,0.0,107.5,0.5,0.5,0.0,7.5,2.0,0.5,31270.0,39267.0,2093.5,2.0
"(110, 74)",110,74,Phoenix,Invoker,0.5,2,1.0,5.5,1.0,0.5,0.0,1.0,7.5,13.0,24444.5,3213.5,6.0,6.0,217.5,0.0,40.5,3.5,5.5,0.0,9.5,0.5,6.5,28472.0,31218.0,3925.5,3.0
"(110, 8)",110,8,Phoenix,Juggernaut,1.0,1,1.0,73.0,1.0,1.0,0.0,2.0,10.0,24.0,41979.0,7783.0,15.0,15.0,339.0,0.0,307.0,0.0,1.0,0.0,15.0,0.0,0.0,48416.0,53837.0,4825.0,2.0
"(110, 23)",110,23,Phoenix,Kunkka,1.0,2,2.0,18.5,1.0,3.0,0.0,10.0,10.0,15.5,56031.5,10146.0,14.0,14.0,227.5,0.0,48.5,1.5,5.5,1.0,8.0,5.0,4.0,38180.0,49997.5,5243.5,2.5
"(110, 104)",110,104,Phoenix,Legion Commander,0.0,1,0.0,26.0,6.0,4.0,0.0,6.0,28.0,28.0,82441.0,3195.0,26.0,25.0,278.0,0.0,187.0,6.0,18.0,0.0,10.0,11.0,9.0,69070.0,79029.0,185.0,1.0
"(110, 80)",110,80,Phoenix,Lone Druid,0.8,5,4.0,14.4,1.2,5.0,0.0,12.6,8.0,12.0,40703.4,4748.8,10.6,10.6,298.2,0.0,146.6,2.6,9.4,0.2,21.0,3.0,5.0,46935.0,48465.8,10949.4,4.4
"(110, 77)",110,77,Phoenix,Lycan,0.0,1,0.0,76.0,2.0,3.0,0.0,5.0,7.0,12.0,29604.0,2288.0,10.0,8.0,162.0,0.0,238.0,3.0,7.0,2.0,7.0,2.0,0.0,37611.0,38624.0,4727.0,4.0
"(110, 97)",110,97,Phoenix,Magnus,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,24631.0,11846.0,7.0,7.0,163.0,0.0,4.0,4.0,10.0,0.0,11.0,5.0,4.0,26783.0,37490.0,1965.0,1.0
"(110, 94)",110,94,Phoenix,Medusa,0.0,1,0.0,53.0,1.0,3.0,0.0,10.0,8.0,16.0,26476.0,2138.0,3.0,3.0,245.0,0.0,188.0,1.0,0.0,0.0,6.0,2.0,3.0,31589.0,36557.0,369.0,0.0
"(110, 82)",110,82,Phoenix,Meepo,1.0,1,1.0,99.0,2.0,3.0,0.0,4.0,11.0,4.0,57678.0,3556.0,20.0,20.0,226.0,5.0,511.0,3.0,8.0,3.0,13.0,3.0,6.0,66252.0,71432.0,13004.0,4.0
"(110, 9)",110,9,Phoenix,Mirana,0.75,4,3.0,9.0,1.5,1.75,0.0,4.75,7.5,10.5,34622.25,2304.25,13.25,13.25,220.5,0.0,68.75,1.0,3.25,0.75,12.75,2.25,3.75,31960.5,35444.0,3483.5,2.25
"(110, 114)",110,114,Phoenix,Monkey King,0.0,1,0.0,0.0,1.0,3.0,0.0,10.0,16.0,7.0,16361.0,407.0,2.0,2.0,121.0,0.0,4.0,0.0,7.0,0.0,5.0,0.0,0.0,11238.0,11937.0,0.0,0.0
"(110, 10)",110,10,Phoenix,Morphling,0.5,2,1.0,36.5,2.0,2.5,0.5,6.0,10.5,31.0,37088.0,3624.0,11.0,11.0,339.0,0.0,131.0,2.5,11.5,1.0,5.5,3.5,6.5,46631.5,45142.0,9123.0,5.0
"(110, 89)",110,89,Phoenix,Naga Siren,0.5,2,1.0,6.0,1.5,3.5,0.0,9.5,11.5,12.5,21982.5,1232.5,7.5,7.5,148.5,0.0,68.0,0.5,2.5,0.0,13.0,0.0,1.0,25737.0,30744.0,355.5,0.0
"(110, 53)",110,53,Phoenix,Nature's Prophet,0.0,4,0.0,10.5,2.0,2.25,0.5,4.5,11.0,15.25,32842.75,2122.0,7.75,7.25,274.0,0.0,102.25,2.25,7.0,0.0,9.0,2.0,6.0,35202.25,34511.25,3768.0,2.25
"(110, 36)",110,36,Phoenix,Necrophos,0.0,1,0.0,13.0,2.0,4.0,0.0,7.0,8.0,16.0,30876.0,6924.0,11.0,8.0,315.0,0.0,142.0,2.0,7.0,1.0,13.0,1.0,0.0,39931.0,38624.0,1223.0,0.0
"(110, 60)",110,60,Phoenix,Night Stalker,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,16.0,8.0,24621.0,1842.0,3.0,3.0,131.0,0.0,17.0,1.0,1.0,0.0,13.0,1.0,1.0,16965.0,21522.0,16.0,0.0
"(110, 84)",110,84,Phoenix,Ogre Magi,1.0,2,2.0,0.0,0.5,1.5,0.0,4.0,6.0,10.5,21497.0,1480.0,9.0,9.0,60.5,0.0,7.0,1.0,11.0,0.0,8.5,3.0,4.0,20781.0,26351.5,671.0,0.0
"(110, 57)",110,57,Phoenix,Omniknight,1.0,3,3.0,2.0,1.3333333333333333,1.0,0.0,2.0,7.0,9.666666666666666,28491.666666666668,4305.333333333333,6.333333333333333,6.666666666666667,241.0,1.3333333333333333,99.33333333333333,2.0,7.666666666666667,0.0,10.0,1.6666666666666667,4.666666666666667,40384.333333333336,40251.333333333336,2299.6666666666665,1.6666666666666667
"(110, 120)",110,120,Phoenix,Pangolier,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,10441.0,889.0,8.0,8.0,120.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,1.0,11566.0,10911.0,699.0,1.0
"(110, 12)",110,12,Phoenix,Phantom Lancer,0.0,1,0.0,31.0,1.0,1.0,0.0,2.0,8.0,10.0,15774.0,1456.0,3.0,3.0,234.0,0.0,104.0,4.0,8.0,0.0,7.0,0.0,2.0,28361.0,29633.0,657.0,1.0
"(110, 45)",110,45,Phoenix,Pugna,0.0,1,0.0,10.0,5.0,7.0,0.0,14.0,19.0,10.0,60322.0,7294.0,9.0,9.0,340.0,0.0,148.0,0.0,1.0,0.0,23.0,0.0,0.0,50409.0,62331.0,3251.0,0.0
"(110, 39)",110,39,Phoenix,Queen of Pain,1.0,1,1.0,9.0,0.0,6.0,0.0,23.0,2.0,25.0,45153.0,9505.0,16.0,16.0,310.0,0.0,141.0,1.0,4.0,0.0,29.0,0.0,3.0,43492.0,51816.0,1310.0,0.0
"(110, 16)",110,16,Phoenix,Sand King,1.0,1,1.0,0.0,1.0,8.0,0.0,37.0,5.0,1.0,29837.0,10624.0,11.0,11.0,161.0,0.0,38.0,2.0,7.0,0.0,13.0,2.0,4.0,33609.0,43314.0,683.0,0.0
"(110, 75)",110,75,Phoenix,Silencer,1.0,1,1.0,4.0,2.0,0.0,0.0,0.0,14.0,11.0,44662.0,8042.0,12.0,12.0,181.0,0.0,19.0,5.0,17.0,0.0,9.0,5.0,13.0,41241.0,51244.0,294.0,1.0
"(110, 101)",110,101,Phoenix,Skywrath Mage,1.0,4,4.0,0.0,0.5,1.0,0.25,2.75,8.5,6.5,34681.5,5293.0,12.75,12.75,60.5,0.0,11.0,3.25,8.75,0.25,9.25,3.0,5.25,21396.75,26346.75,914.0,0.5
"(110, 35)",110,35,Phoenix,Sniper,0.0,1,0.0,0.0,2.0,1.0,0.0,2.0,10.0,4.0,23958.0,1341.0,6.0,6.0,110.0,0.0,16.0,2.0,1.0,0.0,4.0,0.0,3.0,18564.0,19597.0,15.0,0.0
"(110, 71)",110,71,Phoenix,Spirit Breaker,0.6666666666666666,3,2.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.3333333333333333,12.0,3.6666666666666665,23722.333333333332,3734.0,5.0,4.666666666666667,90.66666666666667,3.3333333333333335,17.0,2.3333333333333335,11.666666666666666,0.0,10.666666666666666,2.6666666666666665,7.666666666666667,22455.666666666668,29025.0,295.3333333333333,0.3333333333333333
"(110, 17)",110,17,Phoenix,Storm Spirit,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,18.0,11.0,21072.0,1658.0,11.0,11.0,152.0,0.0,46.0,2.0,3.0,0.0,4.0,2.0,1.0,20844.0,28724.0,295.0,0.0
"(110, 46)",110,46,Phoenix,Templar Assassin,0.6666666666666666,3,2.0,47.666666666666664,1.0,4.666666666666667,0.3333333333333333,15.666666666666666,8.333333333333334,35.0,47740.333333333336,3471.0,14.666666666666666,14.666666666666666,406.0,0.0,138.66666666666666,2.0,2.6666666666666665,0.6666666666666666,14.333333333333334,2.0,3.6666666666666665,47322.333333333336,52746.333333333336,4013.0,2.3333333333333335
"(110, 109)",110,109,Phoenix,Terrorblade,0.0,1,0.0,42.0,5.0,4.0,0.0,8.0,17.0,25.0,68852.0,5507.0,15.0,17.0,502.0,0.0,221.0,1.0,0.0,1.0,23.0,0.0,0.0,65901.0,71893.0,4923.0,5.0
"(110, 19)",110,19,Phoenix,Tiny,0.0,2,0.0,7.0,2.0,3.5,0.5,10.5,19.5,16.0,32137.5,3180.5,9.5,9.5,208.0,0.0,49.5,3.0,7.5,0.0,7.5,3.0,6.0,30018.5,35672.0,959.5,0.5
"(110, 83)",110,83,Phoenix,Treant Protector,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,15.0,8.0,17369.0,6787.0,1.0,1.0,51.0,0.0,5.0,2.0,10.0,0.0,3.0,2.0,1.0,11921.0,17351.0,48.0,0.0
"(110, 95)",110,95,Phoenix,Troll Warlord,1.0,2,2.0,33.5,1.0,1.5,0.0,4.5,6.5,17.5,29335.0,2111.5,9.5,9.5,269.5,0.0,121.5,3.0,7.0,1.0,7.5,1.0,4.0,37459.5,39792.0,4814.0,2.5
"(110, 108)",110,108,Phoenix,Underlord,0.0,1,0.0,0.0,2.0,1.0,0.0,3.0,12.0,14.0,39678.0,1842.0,7.0,7.0,222.0,0.0,52.0,1.0,1.0,0.0,6.0,0.0,1.0,23558.0,29537.0,706.0,1.0
"(110, 70)",110,70,Phoenix,Ursa,0.5,4,2.0,12.25,1.5,1.0,0.0,2.5,11.5,10.25,29613.0,3668.5,10.75,10.25,138.25,0.0,65.5,2.25,4.25,1.25,12.75,1.25,6.75,26655.25,30996.5,1584.0,1.5
"(110, 20)",110,20,Phoenix,Vengeful Spirit,0.5714285714285714,7,4.0,4.285714285714286,2.142857142857143,1.8571428571428572,0.0,5.142857142857143,11.714285714285714,9.142857142857142,29733.85714285714,5285.714285714285,7.0,6.714285714285714,118.14285714285714,0.0,40.285714285714285,3.7142857142857144,10.285714285714286,0.0,9.571428571428571,4.285714285714286,5.571428571428571,27220.714285714286,34540.57142857143,1546.857142857143,0.7142857142857143
"(110, 40)",110,40,Phoenix,Venomancer,1.0,2,2.0,16.0,1.0,3.0,0.5,7.0,10.5,13.0,40657.0,2712.0,9.0,9.0,191.0,0.0,62.5,2.0,3.0,0.0,8.0,2.5,2.0,32320.0,34725.0,2983.0,1.5
"(110, 63)",110,63,Phoenix,Weaver,0.75,4,3.0,7.5,0.75,2.0,0.0,4.25,9.75,14.5,36269.25,2684.25,12.0,12.0,216.0,0.0,75.0,1.5,3.75,0.5,10.75,1.5,3.25,33834.75,41388.0,4431.5,2.25
"(110, 21)",110,21,Phoenix,Windranger,0.0,1,0.0,6.0,1.0,1.0,0.0,2.0,17.0,7.0,26308.0,3662.0,7.0,7.0,122.0,0.0,59.0,1.0,10.0,0.0,7.0,4.0,5.0,31147.0,35452.0,83.0,0.0
"(110, 112)",110,112,Phoenix,Winter Wyvern,0.0,1,0.0,0.0,0.0,1.0,0.0,3.0,15.0,8.0,16911.0,2061.0,6.0,6.0,140.0,0.0,11.0,2.0,3.0,0.0,2.0,2.0,1.0,20072.0,21455.0,14.0,0.0
"(110, 42)",110,42,Phoenix,Wraith King,0.6666666666666666,3,2.0,14.666666666666666,2.0,1.0,0.0,2.0,12.333333333333334,15.0,44627.666666666664,12394.666666666666,11.666666666666666,11.666666666666666,316.3333333333333,0.0,97.66666666666667,2.6666666666666665,5.333333333333333,0.3333333333333333,15.333333333333334,3.6666666666666665,2.0,44269.0,51437.333333333336,5403.666666666667,2.3333333333333335
"(13, 68)",13,68,Puck,Ancient Apparition,0.0,2,0.0,0.0,1.5,3.0,0.0,9.5,11.0,6.5,11557.5,0.0,3.5,3.5,177.0,0.0,12.5,2.5,8.0,0.5,12.0,2.0,9.5,18563.0,18744.0,1073.5,1.0
"(13, 2)",13,2,Puck,Axe,0.0,1,0.0,0.0,1.0,3.0,0.0,11.0,6.0,21.0,15768.0,100.0,2.0,2.0,260.0,0.0,55.0,1.0,1.0,0.0,11.0,0.0,0.0,21303.0,21585.0,560.0,0.0
"(13, 3)",13,3,Puck,Bane,0.6666666666666666,3,2.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,7.0,8.666666666666666,16.0,23081.333333333332,0.0,6.333333333333333,6.333333333333333,180.0,0.0,14.333333333333334,3.0,7.0,0.0,20.333333333333332,0.6666666666666666,6.666666666666667,22315.666666666668,28619.666666666668,791.6666666666666,0.6666666666666666
"(13, 65)",13,65,Puck,Batrider,0.0,1,0.0,3.0,0.0,1.0,0.0,3.0,7.0,11.0,26587.0,0.0,13.0,14.0,219.0,0.0,32.0,0.0,0.0,0.0,21.0,0.0,0.0,23349.0,25339.0,188.0,1.0
"(13, 38)",13,38,Puck,Beastmaster,0.0,1,0.0,7.0,0.0,3.0,0.0,8.0,14.0,11.0,11403.0,0.0,3.0,3.0,160.0,0.0,70.0,1.0,0.0,0.0,1.0,1.0,2.0,15159.0,16814.0,91.0,0.0
"(13, 4)",13,4,Puck,Bloodseeker,0.5,2,1.0,13.5,2.5,1.0,0.5,3.0,9.5,27.0,37799.0,201.5,7.0,7.0,537.0,0.0,84.0,0.5,1.5,1.0,20.0,0.5,0.5,56358.0,51083.5,2516.0,1.5
"(13, 51)",13,51,Puck,Clockwerk,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,10.0,30.0,16948.0,0.0,5.0,5.0,177.0,0.0,10.0,3.0,7.0,0.0,5.0,0.0,3.0,18557.0,20323.0,621.0,1.0
"(13, 43)",13,43,Puck,Death Prophet,0.0,3,0.0,6.333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,4.0,9.333333333333334,19.333333333333332,36735.333333333336,26.666666666666668,9.333333333333334,9.333333333333334,333.0,1.6666666666666667,38.666666666666664,1.0,1.0,0.0,16.666666666666668,0.0,0.0,31404.333333333332,35241.0,4181.666666666667,2.6666666666666665
"(13, 87)",13,87,Puck,Disruptor,0.0,1,0.0,7.0,0.0,1.0,0.0,1.0,12.0,14.0,12457.0,0.0,4.0,4.0,115.0,0.0,30.0,0.0,6.0,0.0,3.0,0.0,2.0,12273.0,14307.0,0.0,0.0
"(13, 69)",13,69,Puck,Doom,0.5,4,2.0,0.0,1.0,1.25,0.25,3.75,6.75,15.75,31517.75,246.75,11.0,11.25,322.5,0.0,41.5,2.0,0.75,0.25,15.25,0.5,0.0,34560.5,35385.25,1947.25,1.5
"(13, 49)",13,49,Puck,Dragon Knight,1.0,1,1.0,3.0,0.0,0.0,0.0,0.0,7.0,30.0,40465.0,83.0,18.0,18.0,397.0,0.0,64.0,1.0,1.0,0.0,16.0,0.0,0.0,38501.0,42985.0,10262.0,6.0
"(13, 103)",13,103,Puck,Elder Titan,0.5,2,1.0,3.5,0.0,1.5,0.0,3.0,5.0,16.0,11616.5,495.0,4.5,4.5,132.5,0.0,21.5,0.0,4.5,0.5,6.5,0.5,0.5,13908.0,15048.5,714.5,0.5
"(13, 106)",13,106,Puck,Ember Spirit,0.0,1,0.0,0.0,0.0,2.0,0.0,5.0,5.0,22.0,17730.0,0.0,3.0,3.0,235.0,0.0,33.0,0.0,1.0,0.0,5.0,0.0,0.0,17201.0,18129.0,0.0,0.0
"(13, 41)",13,41,Puck,Faceless Void,0.0,1,0.0,24.0,1.0,1.0,0.0,2.0,7.0,28.0,15352.0,0.0,7.0,7.0,428.0,0.0,101.0,0.0,0.0,1.0,12.0,0.0,0.0,33747.0,31024.0,3177.0,3.0
"(13, 64)",13,64,Puck,Jakiro,0.25,4,1.0,0.25,0.75,1.0,0.0,1.75,9.5,16.5,24046.5,29.75,5.5,5.5,286.25,0.0,28.75,2.0,4.5,0.25,9.25,1.5,1.0,25951.25,29418.0,2297.5,1.0
"(13, 23)",13,23,Puck,Kunkka,0.5,2,1.0,2.0,0.5,1.0,0.0,2.0,8.5,29.5,38096.0,1076.0,11.5,11.5,283.5,0.0,29.5,1.5,0.5,0.5,11.5,1.0,0.5,28923.5,32117.0,1893.0,1.5
"(13, 104)",13,104,Puck,Legion Commander,0.0,1,0.0,16.0,2.0,2.0,0.0,4.0,15.0,17.0,33725.0,1738.0,8.0,8.0,365.0,0.0,137.0,3.0,2.0,0.0,11.0,1.0,0.0,40405.0,46170.0,388.0,1.0
"(13, 54)",13,54,Puck,Lifestealer,0.0,3,0.0,23.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,5.666666666666667,23.333333333333332,29446.0,1396.0,6.666666666666667,6.666666666666667,297.6666666666667,0.0,78.0,0.6666666666666666,0.6666666666666666,0.0,11.333333333333334,0.3333333333333333,0.0,27481.333333333332,30323.666666666668,1205.3333333333333,1.0
"(13, 80)",13,80,Puck,Lone Druid,1.0,1,1.0,6.0,0.0,2.0,0.0,5.0,5.0,27.0,32012.0,19.0,12.0,12.0,355.0,0.0,75.0,0.0,0.0,0.0,26.0,6.0,0.0,36885.0,35984.0,12525.0,7.0
"(13, 48)",13,48,Puck,Luna,1.0,1,1.0,47.0,2.0,2.0,0.0,9.0,7.0,33.0,47556.0,0.0,19.0,19.0,586.0,0.0,215.0,1.0,0.0,1.0,16.0,0.0,0.0,57793.0,54949.0,19121.0,7.0
"(13, 77)",13,77,Puck,Lycan,1.0,1,1.0,9.0,0.0,0.0,0.0,0.0,2.0,26.0,25088.0,0.0,12.0,13.0,202.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,20926.0,20885.0,12595.0,3.0
"(13, 9)",13,9,Puck,Mirana,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,18232.0,200.0,14.0,14.0,216.0,0.0,21.0,0.0,1.0,1.0,10.0,0.0,0.0,19546.0,17310.0,2529.0,2.0
"(13, 10)",13,10,Puck,Morphling,0.0,1,0.0,7.0,0.0,1.0,0.0,1.0,8.0,21.0,9902.0,0.0,4.0,4.0,224.0,0.0,95.0,0.0,0.0,0.0,4.0,0.0,0.0,18351.0,19321.0,294.0,0.0
"(13, 89)",13,89,Puck,Naga Siren,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.3333333333333333,2.6666666666666665,9.666666666666666,13.0,25392.333333333332,439.3333333333333,7.0,7.333333333333333,284.0,0.0,25.666666666666668,0.3333333333333333,3.0,0.0,18.666666666666668,0.0,1.6666666666666667,28392.333333333332,25781.333333333332,2029.0,0.6666666666666666
"(13, 36)",13,36,Puck,Necrophos,0.0,1,0.0,3.0,3.0,1.0,0.0,3.0,18.0,25.0,16450.0,1228.0,6.0,6.0,332.0,0.0,100.0,2.0,2.0,0.0,10.0,2.0,4.0,33718.0,36249.0,538.0,0.0
"(13, 60)",13,60,Puck,Night Stalker,0.0,1,0.0,0.0,1.0,2.0,0.0,6.0,14.0,9.0,16635.0,11.0,5.0,5.0,260.0,0.0,25.0,1.0,0.0,1.0,9.0,0.0,0.0,24081.0,21125.0,1092.0,1.0
"(13, 12)",13,12,Puck,Phantom Lancer,1.0,1,1.0,36.0,0.0,1.0,0.0,1.0,5.0,35.0,54019.0,0.0,23.0,23.0,387.0,0.0,129.0,0.0,0.0,2.0,25.0,0.0,0.0,45677.0,52477.0,11022.0,6.0
"(13, 14)",13,14,Puck,Pudge,0.0,1,0.0,4.0,1.0,0.0,1.0,0.0,11.0,13.0,25842.0,280.0,12.0,12.0,196.0,0.0,12.0,0.0,3.0,0.0,15.0,0.0,0.0,22138.0,25316.0,128.0,0.0
"(13, 45)",13,45,Puck,Pugna,0.0,1,0.0,1.0,1.0,2.0,0.0,4.0,10.0,29.0,46185.0,0.0,12.0,12.0,505.0,0.0,92.0,1.0,2.0,0.0,17.0,0.0,1.0,45600.0,51683.0,4186.0,2.0
"(13, 15)",13,15,Puck,Razor,0.0,1,0.0,13.0,1.0,3.0,0.0,4.0,11.0,51.0,32286.0,0.0,8.0,8.0,569.0,0.0,121.0,1.0,3.0,0.0,22.0,0.0,0.0,48958.0,52559.0,1650.0,2.0
