end,last_death,match_id,start
687,672,3846088866,655
999,984,3846088866,954
1449,1434,3846088866,1414
1784,1769,3846088866,1751
2196,2181,3846088866,2161
128,113,3844105712,82
760,745,3844105712,704
924,909,3844105712,880
1136,1121,3844105712,1097
1833,1818,3844105712,1777
2272,2257,3844105712,2220
2429,2414,3844105712,2372
436,421,3847968696,392
678,663,3847968696,630
839,824,3847968696,796
1054,1039,3847968696,1012
1504,1489,3847968696,1460
1379,1364,3845575174,1328
1513,1498,3845575174,1461
1908,1893,3845575174,1853
2020,2005,3845575174,1982
2185,2170,3845575174,2130
2462,2447,3845575174,2410
252,237,3848740036,213
359,344,3848740036,314
917,902,3848740036,868
1063,1048,3848740036,1014
1243,1228,3848740036,1193
1429,1414,3848740036,1387
1632,1617,3848740036,1588
1734,1719,3848740036,1697
1840,1825,3848740036,1803
856,841,3847831503,821
1098,1083,3847831503,1035
1203,1188,3847831503,1168
1426,1411,3847831503,1366
2118,2103,3847831503,2084
2184,2169,3847831503,2145
1036,1021,3932554750,954
1169,1154,3932554750,1136
1796,1781,3932554750,1753
1895,1880,3932554750,1853
522,507,3849975652,483
804,789,3849975652,761
1253,1238,3849975652,1196
1830,1815,3849975652,1781
2320,2305,3849975652,2278
2427,2412,3849975652,2378
2750,2735,3849975652,2707
562,547,3849983470,509
873,858,3849983470,816
1220,1205,3849983470,1172
1581,1566,3849983470,1533
1789,1774,3849983470,1750
2070,2055,3849983470,2023
2280,2265,3849983470,2236
565,550,3937936341,507
896,881,3937936341,836
1029,1014,3937936341,983
1890,1875,3937936341,1849
2057,2042,3937936341,2004
2193,2178,3937936341,2141
376,361,3843933105,341
744,729,3843933105,711
1055,1040,3843933105,1015
1318,1303,3843933105,1266
1409,1394,3843933105,1372
1860,1845,3843933105,1810
2700,2685,3843933105,2648
2759,2744,3843933105,2718
407,392,3846793837,364
556,541,3846793837,522
794,779,3846793837,750
928,913,3846793837,891
1111,1096,3846793837,1052
1385,1370,3846793837,1336
1664,1649,3846793837,1608
1116,1101,3928389527,1066
1519,1504,3928389527,1482
2092,2077,3928389527,2047
2418,2403,3928389527,2371
397,382,3927969700,348
759,744,3927969700,720
1067,1052,3927969700,1032
1600,1585,3927969700,1557
1822,1807,3927969700,1767
1930,1915,3927969700,1894
2105,2090,3927969700,2068
2170,2155,3927969700,2129
587,572,3941608894,531
858,843,3941608894,812
1156,1141,3941608894,1123
1871,1856,3941608894,1824
1963,1948,3941608894,1913
2782,2767,3941608894,2741
732,717,3932294528,693
825,810,3932294528,788
945,930,3932294528,896
1426,1411,3932294528,1381
1615,1600,3932294528,1577
2060,2045,3932294528,2010
2762,2747,3932294528,2720
627,612,3936208040,585
1062,1047,3936208040,1013
1325,1310,3936208040,1276
336,321,3930017604,278
381,366,3930017604,337
845,830,3930017604,793
989,974,3930017604,947
1162,1147,3930017604,1119
1373,1358,3930017604,1328
1921,1906,3930017604,1884
1962,1947,3930017604,1919
2008,1993,3930017604,1965
2512,2497,3930017604,2447
518,503,3928688563,485
1044,1029,3928688563,1004
1432,1417,3928688563,1401
1629,1614,3928688563,1587
1848,1833,3928688563,1809
2100,2085,3928688563,2059
2256,2241,3928688563,2214
280,265,3842606973,236
811,796,3842606973,770
1096,1081,3842606973,1056
1488,1473,3842606973,1430
1536,1521,3842606973,1496
1662,1647,3842606973,1592
1973,1958,3842606973,1931
2140,2125,3842606973,2064
479,464,3928102591,431
746,731,3928102591,699
845,830,3928102591,798
1431,1416,3928102591,1389
1569,1554,3928102591,1523
1819,1804,3928102591,1743
1917,1902,3928102591,1872
581,566,3930614997,546
718,703,3930614997,678
912,897,3930614997,860
1146,1131,3930614997,1105
1347,1332,3930614997,1307
1738,1723,3930614997,1695
2051,2036,3930614997,1999
611,596,3927970381,559
732,717,3927970381,695
1176,1161,3927970381,1135
1215,1200,3927970381,1162
1399,1384,3927970381,1353
1574,1559,3927970381,1532
1604,1589,3927970381,1559
1777,1762,3927970381,1724
410,395,3932214146,374
898,883,3932214146,843
2620,2605,3932214146,2579
2925,2910,3932214146,2877
3184,3169,3932214146,3104
601,586,3930125995,560
1098,1083,3930125995,1045
1219,1204,3930125995,1176
1367,1352,3930125995,1323
1552,1537,3930125995,1507
1950,1935,3930125995,1911
2004,1989,3930125995,1972
2158,2143,3930125995,2122
2200,2185,3930125995,2165
1622,1607,3848496025,1578
1792,1777,3848496025,1731
2485,2470,3848496025,2440
621,606,3934299285,568
681,666,3934299285,644
852,837,3934299285,813
1416,1401,3934299285,1370
2539,2524,3934299285,2494
3117,3102,3934299285,3066
280,265,3849450365,238
353,338,3849450365,303
447,432,3849450365,398
1452,1437,3849450365,1407
1666,1651,3849450365,1622
906,891,3848028803,841
1230,1215,3848028803,1178
2099,2084,3848028803,2039
2654,2639,3848028803,2614
2685,2670,3848028803,2641
2827,2812,3848028803,2781
184,169,3842225860,137
402,387,3842225860,362
764,749,3842225860,714
990,975,3842225860,945
1311,1296,3842225860,1260
1662,1647,3842225860,1595
310,295,3943790375,275
699,684,3943790375,665
877,862,3943790375,811
1065,1050,3943790375,1027
1149,1134,3943790375,1081
1251,1236,3943790375,1193
465,450,3842412322,425
765,750,3842412322,726
1091,1076,3842412322,1036
2410,2395,3842412322,2360
2811,2796,3842412322,2763
769,754,3846951248,720
1211,1196,3846951248,1163
2250,2235,3846951248,2199
2349,2334,3846951248,2299
2907,2892,3846951248,2875
2987,2972,3846951248,2947
3243,3228,3846951248,3187
365,350,3842116324,328
522,507,3842116324,471
1119,1104,3842116324,1087
1204,1189,3842116324,1157
1457,1442,3842116324,1409
674,659,3935657118,612
1177,1162,3935657118,1122
1774,1759,3935657118,1721
1921,1906,3935657118,1884
2357,2342,3935657118,2322
2552,2537,3935657118,2497
743,728,3930216789,703
1181,1166,3930216789,1124
1681,1666,3930216789,1619
1966,1951,3930216789,1923
2233,2218,3930216789,2195
2567,2552,3930216789,2529
2557,2542,3848071428,2524
2991,2976,3848071428,2936
3184,3169,3848071428,3150
3211,3196,3848071428,3173
773,758,3849208559,733
960,945,3849208559,919
1242,1227,3849208559,1201
1364,1349,3849208559,1332
1471,1456,3849208559,1421
1904,1889,3849208559,1853
1943,1928,3849208559,1908
335,320,3846945276,300
686,671,3846945276,647
1461,1446,3846945276,1421
1903,1888,3846945276,1865
434,419,3943204781,385
769,754,3943204781,722
1159,1144,3943204781,1099
1668,1653,3943204781,1623
369,354,3841994108,336
1208,1193,3841994108,1164
1304,1289,3841994108,1251
1544,1529,3841994108,1496
1825,1810,3841994108,1780
1989,1974,3841994108,1949
345,330,3846233177,307
635,620,3846233177,592
818,803,3846233177,773
952,937,3846233177,919
1235,1220,3846233177,1196
1517,1502,3846233177,1465
1634,1619,3846233177,1590
584,569,3846872791,547
1556,1541,3846872791,1516
1770,1755,3846872791,1729
2202,2187,3846872791,2164
2501,2486,3846872791,2470
372,357,3941931884,331
694,679,3941931884,641
856,841,3941931884,812
1028,1013,3941931884,984
1152,1137,3941931884,1105
1215,1200,3941931884,1172
1338,1323,3941931884,1283
1901,1886,3941931884,1865
766,751,3942119450,707
1264,1249,3942119450,1218
1382,1367,3942119450,1324
1820,1805,3942119450,1770
2096,2081,3942119450,2032
309,294,3846746975,273
1804,1789,3846746975,1767
1835,1820,3846746975,1790
2030,2015,3846746975,1987
772,757,3930084254,706
986,971,3930084254,936
1114,1099,3930084254,1073
1898,1883,3930084254,1846
2002,1987,3930084254,1949
2136,2121,3930084254,2086
636,621,3941137339,592
932,917,3941137339,889
1100,1085,3941137339,1065
2718,2703,3941137339,2671
2775,2760,3941137339,2739
788,773,3845060760,747
897,882,3845060760,858
1090,1075,3845060760,1056
1337,1322,3845060760,1301
1384,1369,3845060760,1339
1437,1422,3845060760,1391
1681,1666,3845060760,1637
1228,1213,3847977432,1181
1621,1606,3847977432,1579
2155,2140,3847977432,2111
795,780,3943981461,742
975,960,3943981461,935
1119,1104,3943981461,1064
1642,1627,3943981461,1597
1715,1700,3943981461,1664
1759,1744,3943981461,1700
1015,1000,3848369378,979
1322,1307,3848369378,1270
1414,1399,3848369378,1371
1478,1463,3848369378,1428
1615,1600,3848369378,1571
1872,1857,3848369378,1833
1947,1932,3848369378,1906
209,194,3848484644,167
897,882,3848484644,856
1545,1530,3848484644,1506
2162,2147,3848484644,2112
2560,2545,3848484644,2514
2720,2705,3848484644,2679
275,260,3845360065,223
964,949,3845360065,926
1019,1004,3845360065,973
1706,1691,3845360065,1649
2135,2120,3845360065,2096
2278,2263,3845360065,2231
2628,2613,3845360065,2563
229,214,3844809367,190
512,497,3844809367,468
779,764,3844809367,737
975,960,3844809367,934
1013,998,3844809367,962
1358,1343,3844809367,1321
1988,1973,3844809367,1931
816,801,3930871882,775
1002,987,3930871882,945
1358,1343,3930871882,1310
1477,1462,3930871882,1422
1766,1751,3930871882,1706
1999,1984,3930871882,1956
605,590,3844090404,565
677,662,3844090404,633
724,709,3844090404,685
915,900,3844090404,856
1073,1058,3844090404,1027
1128,1113,3844090404,1089
1233,1218,3844090404,1188
1359,1344,3844090404,1323
1549,1534,3844090404,1512
281,266,3937843537,235
734,719,3937843537,696
1132,1117,3937843537,1101
1225,1210,3937843537,1191
1422,1407,3937843537,1376
541,526,3933935682,491
739,724,3933935682,701
1652,1637,3933935682,1615
1801,1786,3933935682,1749
2011,1996,3933935682,1967
677,662,3934691232,624
1035,1020,3934691232,989
1151,1136,3934691232,1097
1773,1758,3934691232,1719
1942,1927,3934691232,1907
985,970,3845146616,946
1186,1171,3845146616,1155
1309,1294,3845146616,1264
1588,1573,3845146616,1546
1676,1661,3845146616,1627
1807,1792,3845146616,1755
480,465,3847890687,440
723,708,3847890687,666
942,927,3847890687,899
1189,1174,3847890687,1123
1255,1240,3847890687,1210
308,293,3844446800,273
683,668,3844446800,642
1132,1117,3844446800,1099
1281,1266,3844446800,1237
1430,1415,3844446800,1381
1771,1756,3844446800,1723
639,624,3934056852,593
1285,1270,3934056852,1250
1399,1384,3934056852,1325
1577,1562,3934056852,1524
1889,1874,3934056852,1848
669,654,3931151617,627
1265,1250,3931151617,1224
1376,1361,3931151617,1335
1740,1725,3931151617,1698
128,113,3849394619,88
758,743,3849394619,694
1149,1134,3849394619,1105
1290,1275,3849394619,1240
2003,1988,3849394619,1954
813,798,3930501529,778
984,969,3930501529,944
1518,1503,3930501529,1470
1826,1811,3930501529,1775
273,258,3937695236,219
1172,1157,3937695236,1124
1377,1362,3937695236,1338
1456,1441,3937695236,1411
1966,1951,3937695236,1905
2062,2047,3937695236,2010
2153,2138,3937695236,2113
888,873,3846676328,845
1290,1275,3846676328,1246
2096,2081,3846676328,2058
2450,2435,3846676328,2410
1033,1018,3847127367,981
1503,1488,3847127367,1467
2184,2169,3847127367,2130
345,330,3846629922,295
620,605,3846629922,581
1490,1475,3846629922,1442
1863,1848,3846629922,1818
1982,1967,3846629922,1936
280,265,3843802406,243
2616,2601,3843802406,2566
2836,2821,3843802406,2790
3116,3101,3843802406,3056
1277,1262,3848557814,1228
1591,1576,3848557814,1536
2154,2139,3848557814,2115
523,508,3928936023,479
1002,987,3928936023,962
1165,1150,3928936023,1125
1701,1686,3928936023,1658
2183,2168,3928936023,2136
668,653,3844364136,624
958,943,3844364136,908
1051,1036,3844364136,1011
1195,1180,3844364136,1156
1820,1805,3844364136,1772
2134,2119,3844364136,2100
173,158,3928234992,132
470,455,3928234992,424
720,705,3928234992,678
1833,1818,3928234992,1792
333,318,3845485051,297
928,913,3845485051,891
1265,1250,3845485051,1218
1610,1595,3845485051,1575
600,585,3845746346,565
681,666,3845746346,645
771,756,3845746346,723
1326,1311,3845746346,1286
1643,1628,3845746346,1599
886,871,3932948526,836
1436,1421,3932948526,1395
1791,1776,3932948526,1735
2008,1993,3932948526,1966
734,719,3842544257,683
823,808,3842544257,785
1172,1157,3842544257,1139
1350,1335,3842544257,1307
1502,1487,3842544257,1456
1574,1559,3842544257,1529
304,289,3934811274,270
753,738,3934811274,708
1283,1268,3934811274,1238
1405,1390,3934811274,1373
1500,1485,3934811274,1450
380,365,3937435514,338
696,681,3937435514,650
856,841,3937435514,794
1015,1000,3937435514,957
797,782,3928801490,747
1632,1617,3928801490,1586
1807,1792,3928801490,1759
1921,1906,3928801490,1882
311,296,3927969458,260
964,949,3927969458,930
1054,1039,3927969458,1017
1211,1196,3927969458,1163
1311,1296,3927969458,1269
1525,1510,3927969458,1485
596,581,3932468492,563
1191,1176,3932468492,1151
1293,1278,3932468492,1256
371,356,3846814925,324
527,512,3846814925,491
914,899,3846814925,869
1942,1927,3846814925,1897
2187,2172,3846814925,2126
1231,1216,3930642875,1172
1371,1356,3930642875,1315
1662,1647,3930642875,1626
1753,1738,3930642875,1702
1906,1891,3930642875,1857
408,393,3933995420,363
638,623,3933995420,600
765,750,3933995420,713
928,913,3933995420,867
1102,1087,3933995420,1039
1415,1400,3933995420,1364
323,308,3934135077,282
644,629,3934135077,599
824,809,3934135077,768
1152,1137,3934135077,1110
1248,1233,3934135077,1204
1385,1370,3934135077,1347
1662,1647,3934135077,1610
1504,1489,3847876081,1458
1722,1707,3847876081,1681
1848,1833,3847876081,1811
1984,1969,3847876081,1920
357,342,3844920680,324
1278,1263,3844920680,1230
1348,1333,3844920680,1314
1649,1634,3844920680,1602
422,407,3935855156,381
493,478,3935855156,448
737,722,3935855156,698
1505,1490,3935855156,1453
317,302,3849345651,275
1303,1288,3849345651,1243
305,290,3842314169,258
1385,1370,3842314169,1345
1950,1935,3842314169,1903
2379,2364,3842314169,2338
2484,2469,3842314169,2445
1255,1240,3849810027,1195
1548,1533,3849810027,1502
1678,1663,3849810027,1627
2048,2033,3849810027,2009
2440,2425,3849810027,2405
865,850,3930082757,823
979,964,3930082757,935
1977,1962,3930082757,1939
533,518,3850856450,491
777,762,3850856450,741
883,868,3850856450,838
1216,1201,3850856450,1171
1606,1591,3932378219,1549
1772,1757,3932378219,1727
1943,1928,3932378219,1891
591,576,3935718039,551
677,662,3935718039,642
1382,1367,3935718039,1330
1956,1941,3935718039,1905
2094,2079,3935718039,2051
2239,2224,3935718039,2186
761,746,3933892648,716
934,919,3933892648,888
1135,1120,3933892648,1094
1412,1397,3933892648,1373
428,413,3849876560,382
493,478,3849876560,459
925,910,3849876560,876
1550,1535,3849876560,1506
2147,2132,3849876560,2112
520,505,3849125411,475
1524,1509,3849125411,1484
1236,1221,3848661925,1204
1712,1697,3848661925,1675
1922,1907,3848661925,1888
98,83,3844376348,65
460,445,3844376348,426
670,655,3844376348,621
753,738,3844376348,700
935,920,3844376348,889
1002,987,3844376348,953
1242,1227,3844376348,1189
447,432,3843958886,397
507,492,3843958886,453
713,698,3843958886,668
1024,1009,3843958886,967
1195,1180,3843958886,1151
1567,1552,3843958886,1524
524,509,3847930881,491
708,693,3847930881,672
1192,1177,3847930881,1154
1316,1301,3847930881,1268
1500,1485,3847930881,1452
416,401,3849810347,374
524,509,3849810347,459
601,586,3849810347,561
2088,2073,3849810347,2041
690,675,3844989350,641
835,820,3844989350,793
897,882,3844989350,845
606,591,3937770762,556
725,710,3937770762,688
842,827,3937770762,793
1006,991,3937770762,957
1190,1175,3937770762,1130
1294,1279,3937770762,1241
537,522,3850062409,490
914,899,3850062409,874
1112,1097,3850062409,1072
1946,1931,3850062409,1892
922,907,3847825489,877
1389,1374,3847825489,1347
736,721,3930149324,694
976,961,3930149324,931
1238,1223,3930149324,1188
2014,1999,3930149324,1965
113,98,3930896312,65
941,926,3930896312,901
1176,1161,3930896312,1140
1450,1435,3848315922,1408
1492,1477,3848315922,1448
1611,1596,3848315922,1577
868,853,3849389134,828
1383,1368,3849389134,1337
1590,1575,3849389134,1542
1431,1416,3849451104,1385
1872,1857,3849451104,1825
540,525,3847936146,490
1601,1586,3847936146,1556
1877,1862,3847936146,1836
1941,1926,3847936146,1903
491,476,3847877434,447
826,811,3847877434,788
1132,1117,3847877434,1091
668,653,3850048260,621
866,851,3850048260,827
1549,1534,3850048260,1504
1652,1637,3850048260,1601
1723,1708,3850048260,1674
677,662,3930016447,631
1155,1140,3930016447,1107
1344,1329,3930016447,1311
1546,1531,3930016447,1505
1712,1697,3930016447,1674
401,386,3928032584,366
803,788,3928032584,736
892,877,3928032584,841
1003,988,3928032584,965
288,273,3937484599,246
483,468,3937484599,448
838,823,3943893584,794
1065,1050,3943893584,1024
1207,1192,3943893584,1158
1437,1422,3943893584,1394
1214,1199,3930752760,1159
1316,1301,3930752760,1264
350,335,3927970658,298
507,492,3927970658,467
1317,1302,3927970658,1273
1536,1521,3927970658,1482
1708,1693,3927970658,1676
289,274,3846816811,256
406,391,3846816811,365
839,824,3846816811,785
1114,1099,3846816811,1067
595,580,3935790916,544
780,765,3935790916,734
1656,1641,3935790916,1615
740,725,3928278244,698
1155,1140,3928278244,1111
1462,1447,3928278244,1418
857,842,3846857305,812
1213,1198,3846857305,1168
926,911,3847827802,890
1143,1128,3847827802,1092
411,396,3932161077,377
691,676,3932161077,654
892,877,3932161077,859
1032,1017,3932161077,978
411,396,3844236951,372
1624,1609,3844236951,1576
1712,1697,3844236951,1654
440,425,3930018175,398
684,669,3930018175,646
817,802,3930018175,773
978,963,3941338408,936
1439,1424,3941338408,1402
478,463,3842739751,439
991,976,3842739751,943
1437,1422,3842739751,1392
1502,1487,3842739751,1467
1720,1705,3842739751,1673
1810,1795,3842739751,1762
1904,1889,3842739751,1851
2080,2065,3842739751,2045
2232,2217,3842739751,2189
2325,2310,3842739751,2270
2705,2690,3842739751,2648
2808,2793,3842739751,2766
2979,2964,3842739751,2927
307,292,3917700931,258
434,419,3917700931,389
542,527,3917700931,496
642,627,3917700931,594
690,675,3917700931,651
809,794,3917700931,766
1123,1108,3917700931,1078
1792,1777,3917700931,1741
1954,1939,3917700931,1911
2262,2247,3917700931,2216
2563,2548,3917700931,2513
2669,2654,3917700931,2620
2750,2735,3917700931,2694
3286,3271,3917700931,3219
1082,1067,3909907640,1033
1283,1268,3909907640,1243
1681,1666,3909907640,1641
1883,1868,3909907640,1829
2443,2428,3909907640,2396
2788,2773,3909907640,2745
3121,3106,3909907640,3089
479,464,3911317677,429
728,713,3911317677,663
782,767,3911317677,739
877,862,3911317677,835
1088,1073,3911317677,1036
1198,1183,3911317677,1157
1292,1277,3911317677,1242
1388,1373,3911317677,1335
1724,1709,3911317677,1683
2048,2033,3911317677,2001
2250,2235,3911317677,2192
676,661,3910005819,629
961,946,3910005819,918
1126,1111,3910005819,1072
1387,1372,3910005819,1350
1442,1427,3910005819,1384
1571,1556,3910005819,1537
2532,2517,3910005819,2477
3134,3119,3910005819,3088
669,654,3909951436,616
820,805,3909951436,783
1522,1507,3909951436,1485
1734,1719,3909951436,1687
2045,2030,3909951436,2004
2224,2209,3909951436,2182
2600,2585,3909951436,2547
414,399,3846224956,369
615,600,3846224956,556
921,906,3846224956,884
1279,1264,3846224956,1229
1535,1520,3846224956,1500
2365,2350,3846224956,2326
2542,2527,3846224956,2496
2582,2567,3846224956,2529
2752,2737,3846224956,2716
2819,2804,3846224956,2774
2895,2880,3846224956,2851
534,519,3909460746,469
708,693,3909460746,654
1417,1402,3909460746,1373
1960,1945,3909460746,1913
2550,2535,3909460746,2493
155,140,3909047737,118
278,263,3909047737,237
347,332,3909047737,309
858,843,3909047737,814
936,921,3909047737,884
984,969,3909047737,928
1032,1017,3909047737,990
1675,1660,3909047737,1613
836,821,3909090113,794
970,955,3909090113,932
1574,1559,3909090113,1535
2043,2028,3909090113,2002
2588,2573,3909090113,2532
2737,2722,3909090113,2676
301,286,3842804925,260
473,458,3842804925,440
576,561,3842804925,532
832,817,3842804925,779
1088,1073,3842804925,1049
1266,1251,3842804925,1204
2107,2092,3842804925,2035
2259,2244,3842804925,2218
235,220,3844708068,193
397,382,3844708068,358
898,883,3844708068,850
959,944,3844708068,921
1023,1008,3844708068,979
1208,1193,3844708068,1151
1336,1321,3844708068,1294
1837,1822,3844708068,1802
2289,2274,3844708068,2247
2743,2728,3844708068,2682
325,310,3915279179,266
413,398,3915279179,369
529,514,3915279179,485
787,772,3915279179,748
888,873,3915279179,830
1255,1240,3915279179,1210
1345,1330,3915279179,1284
1872,1857,3915279179,1840
1897,1882,3915279179,1858
1971,1956,3915279179,1932
277,262,3909634072,237
542,527,3909634072,500
629,614,3909634072,578
696,681,3909634072,649
942,927,3909634072,857
1110,1095,3909634072,1061
1332,1317,3909634072,1278
1376,1361,3909634072,1336
1725,1710,3909634072,1664
1055,1040,3917323099,1015
1194,1179,3917323099,1141
1342,1327,3917323099,1297
2261,2246,3917323099,2198
2541,2526,3917323099,2479
1114,1099,3910028416,1069
1270,1255,3910028416,1235
1917,1902,3910028416,1872
2467,2452,3910028416,2427
2611,2596,3910028416,2564
2705,2690,3910028416,2669
331,316,3841796205,293
518,503,3841796205,467
1027,1012,3841796205,985
1232,1217,3841796205,1183
1510,1495,3841796205,1461
2136,2121,3841796205,2081
2722,2707,3841796205,2664
2751,2736,3841796205,2708
577,562,3842910716,544
887,872,3842910716,842
961,946,3842910716,924
1181,1166,3842910716,1137
1435,1420,3842910716,1384
1958,1943,3842910716,1920
2046,2031,3842910716,2003
2091,2076,3842910716,2051
2168,2153,3842910716,2113
676,661,3842877130,633
1037,1022,3842877130,999
1222,1207,3842877130,1170
1551,1536,3842877130,1512
1772,1757,3842877130,1716
2459,2444,3842877130,2408
534,519,3846517090,499
1282,1267,3846517090,1233
1577,1562,3846517090,1542
521,506,3842787669,484
1304,1289,3842787669,1259
1434,1419,3842787669,1391
2333,2318,3842787669,2287
2749,2734,3842787669,2709
3146,3131,3842787669,3100
1284,1269,3911582365,1247
1441,1426,3911582365,1395
1756,1741,3911582365,1714
2097,2082,3911582365,2052
2228,2213,3911582365,2142
365,350,3843685349,311
401,386,3843685349,361
800,785,3843685349,728
923,908,3843685349,860
1167,1152,3843685349,1124
1449,1434,3843685349,1407
1549,1534,3843685349,1494
1772,1757,3843685349,1706
969,954,3843089222,929
1142,1127,3843089222,1100
1450,1435,3843089222,1404
1895,1880,3843089222,1852
2377,2362,3843089222,2331
2410,2395,3843089222,2364
2533,2518,3843089222,2500
2560,2545,3843089222,2518
2785,2770,3843089222,2729
466,451,3842844651,426
638,623,3842844651,592
728,713,3842844651,685
1066,1051,3842844651,1031
1949,1934,3842844651,1912
1982,1967,3842844651,1937
337,322,3842734691,280
498,483,3842734691,461
605,590,3842734691,557
642,627,3842734691,598
877,862,3842734691,823
1496,1481,3842734691,1456
1688,1673,3842734691,1599
1911,1896,3842734691,1874
869,854,3909857306,792
1752,1737,3909857306,1690
1995,1980,3909857306,1942
2709,2694,3909857306,2629
392,377,3844151315,357
523,508,3844151315,443
1080,1065,3844151315,1046
1278,1263,3844151315,1242
1639,1624,3844151315,1598
1779,1764,3844151315,1735
1394,1379,3909169351,1361
1611,1596,3909169351,1556
2021,2006,3909169351,1984
2176,2161,3909169351,2137
2371,2356,3909169351,2320
2676,2661,3909169351,2613
351,336,3846376015,303
442,427,3846376015,407
591,576,3846376015,535
620,605,3846376015,584
725,710,3846376015,684
1088,1073,3846376015,1050
1569,1554,3846376015,1530
1654,1639,3846376015,1604
630,615,3841893562,582
909,894,3841893562,875
1177,1162,3841893562,1130
1319,1304,3841893562,1265
1777,1762,3841893562,1740
1980,1965,3841893562,1943
525,510,3913231529,471
674,659,3913231529,632
1073,1058,3913231529,1022
1171,1156,3913231529,1118
1373,1358,3913231529,1330
1533,1518,3913231529,1486
1694,1679,3913231529,1642
371,356,3911466745,321
587,572,3911466745,548
749,734,3911466745,698
1079,1064,3911466745,1040
1132,1117,3911466745,1093
1605,1590,3911466745,1567
1705,1690,3911466745,1656
299,284,3841740022,268
1420,1405,3841740022,1385
1998,1983,3841740022,1954
2212,2197,3841740022,2179
2308,2293,3841740022,2270
2510,2495,3841740022,2468
2905,2890,3841740022,2864
441,426,3909733428,389
666,651,3909733428,627
919,904,3909733428,876
2040,2025,3909733428,2003
2174,2159,3909733428,2119
667,652,3846423194,627
833,818,3846423194,792
912,897,3846423194,874
973,958,3846423194,934
1031,1016,3846423194,987
1199,1184,3846423194,1141
1494,1479,3846423194,1450
1633,1618,3846423194,1589
1878,1863,3846423194,1834
348,333,3843926586,294
656,641,3843926586,618
756,741,3843926586,711
904,889,3843926586,863
1134,1119,3843926586,1079
1630,1615,3843926586,1575
2293,2278,3843926586,2250
444,429,3909327479,392
957,942,3909327479,917
1566,1551,3909327479,1509
1702,1687,3909327479,1654
1809,1794,3909327479,1768
731,716,3842103049,685
884,869,3842103049,841
1071,1056,3842103049,1022
1770,1755,3842103049,1721
2035,2020,3842103049,1998
1324,1309,3845724808,1279
1495,1480,3845724808,1453
1640,1625,3845724808,1580
2103,2088,3845724808,2061
2220,2205,3845724808,2181
251,236,3845600049,215
786,771,3845600049,742
1260,1245,3845600049,1220
1308,1293,3845600049,1271
2048,2033,3845600049,2009
2128,2113,3845600049,2088
2303,2288,3845600049,2257
1190,1175,3909514591,1139
1922,1907,3909514591,1876
2220,2205,3909514591,2181
2284,2269,3909514591,2229
2332,2317,3909514591,2294
1176,1161,3843184168,1135
1438,1423,3843184168,1367
1743,1728,3843184168,1699
2187,2172,3843184168,2154
2347,2332,3843184168,2303
2046,2031,3842119964,2007
2945,2930,3842119964,2906
3443,3428,3842119964,3403
3508,3493,3842119964,3468
493,478,3844074317,434
663,648,3844074317,622
1110,1095,3844074317,1072
1480,1465,3844074317,1430
1913,1898,3844074317,1874
2530,2515,3844074317,2478
777,762,3911695865,728
1150,1135,3911695865,1102
1410,1395,3911695865,1360
1461,1446,3911695865,1414
1798,1783,3911695865,1760
735,720,3842969814,687
837,822,3842969814,780
1020,1005,3842969814,969
1126,1111,3842969814,1083
1250,1235,3842969814,1201
1851,1836,3842969814,1803
2094,2079,3842969814,2045
504,489,3911032684,456
559,544,3911032684,510
845,830,3911032684,792
1454,1439,3911032684,1404
654,639,3910845070,616
998,983,3910845070,945
1054,1039,3910845070,1020
1291,1276,3910845070,1246
1988,1973,3910845070,1949
2165,2150,3910845070,2121
726,711,3915763230,682
1352,1337,3915763230,1304
1919,1904,3915763230,1876
2071,2056,3915763230,2032
2132,2117,3915763230,2088
1265,1250,3913433059,1220
2409,2394,3913433059,2368
2433,2418,3913433059,2396
2652,2637,3913433059,2595
0,-30,3909654281,-55
497,482,3909654281,455
1073,1058,3909654281,1034
1145,1130,3909654281,1102
1293,1278,3909654281,1248
1361,1346,3909654281,1329
1665,1650,3909654281,1597
1754,1739,3909654281,1715
466,451,3915145827,430
660,645,3915145827,615
1217,1202,3915145827,1155
1635,1620,3915145827,1579
1675,1660,3915145827,1639
364,349,3843801608,317
774,759,3843801608,729
1680,1665,3843801608,1633
1767,1752,3843801608,1728
2018,2003,3843801608,1976
2069,2054,3843801608,2023
2221,2206,3843801608,2179
14,-1,3841995251,-62
730,715,3841995251,692
1257,1242,3841995251,1210
2258,2243,3841995251,2217
2583,2568,3841995251,2549
968,953,3911051288,923
1369,1354,3911051288,1329
1612,1597,3911051288,1570
1742,1727,3911051288,1696
1828,1813,3911051288,1781
1773,1758,3842324789,1720
1926,1911,3842324789,1875
886,871,3846432488,834
1035,1020,3846432488,988
1161,1146,3846432488,1109
1284,1269,3846432488,1238
1725,1710,3846432488,1664
2016,2001,3846432488,1975
430,415,3844789160,383
474,459,3844789160,417
564,549,3844789160,525
764,749,3844789160,723
970,955,3844789160,924
1108,1093,3844789160,1070
1322,1307,3844789160,1283
1524,1509,3844789160,1481
1588,1573,3844789160,1556
1695,1680,3844789160,1640
45,30,3843797586,-8
392,377,3843797586,349
538,523,3843797586,482
948,933,3843797586,885
1059,1044,3843797586,1012
1307,1292,3843797586,1259
715,700,3842837445,675
1352,1337,3842837445,1318
1377,1362,3842837445,1343
1580,1565,3842837445,1520
